RAND500;Solution;12132790;Problem size;165;Time;0,000045;GREEDY
RAND500;Solution;12499438;Problem size;170;Time;0,000048;GREEDY
RAND500;Solution;13036508;Problem size;175;Time;0,000047;GREEDY
RAND500;Solution;13128724;Problem size;180;Time;0,000032;GREEDY
RAND500;Solution;13413562;Problem size;185;Time;0,000051;GREEDY
RAND500;Solution;14124290;Problem size;190;Time;0,000064;GREEDY
RAND500;Solution;14320118;Problem size;195;Time;0,000057;GREEDY
RAND500;Solution;14658700;Problem size;200;Time;0,000065;GREEDY
SEMIGRID;Solution;28,9536;Problem size;5;Time;0,000004;GREEDY
SEMIGRID;Solution;76,075;Problem size;10;Time;0,000003;GREEDY
SEMIGRID;Solution;119,089;Problem size;15;Time;0,000004;GREEDY
SEMIGRID;Solution;157,118;Problem size;20;Time;0,000005;GREEDY
SEMIGRID;Solution;188,702;Problem size;25;Time;0,000005;GREEDY
SEMIGRID;Solution;243,501;Problem size;30;Time;0,000006;GREEDY
SEMIGRID;Solution;324,767;Problem size;35;Time;0,00001;GREEDY
SEMIGRID;Solution;360,8982;Problem size;40;Time;0,000011;GREEDY
SEMIGRID;Solution;461,7464;Problem size;45;Time;0,000013;GREEDY
SEMIGRID;Solution;565,3106;Problem size;50;Time;0,000014;GREEDY
SEMIGRID;Solution;576,766;Problem size;55;Time;0,000014;GREEDY
SEMIGRID;Solution;669,7016;Problem size;60;Time;0,000016;GREEDY
SEMIGRID;Solution;722,6648;Problem size;65;Time;0,000017;GREEDY
SEMIGRID;Solution;757,0508;Problem size;70;Time;0,000022;GREEDY
SEMIGRID;Solution;856,0178;Problem size;75;Time;0,000019;GREEDY
SEMIGRID;Solution;900,064;Problem size;80;Time;0,000021;GREEDY
SEMIGRID;Solution;1082,6778;Problem size;85;Time;0,000022;GREEDY
SEMIGRID;Solution;1122,8928;Problem size;90;Time;0,000022;GREEDY
SEMIGRID;Solution;1228,8624;Problem size;95;Time;0,000025;GREEDY
SEMIGRID;Solution;1269,456;Problem size;100;Time;0,00003;GREEDY
SEMIGRID;Solution;1375,6858;Problem size;105;Time;0,00004;GREEDY
SEMIGRID;Solution;1445,1038;Problem size;110;Time;0,000029;GREEDY
SEMIGRID;Solution;1562,6758;Problem size;115;Time;0,000034;GREEDY
SEMIGRID;Solution;1633,6954;Problem size;120;Time;0,000034;GREEDY
SEMIGRID;Solution;1796,6908;Problem size;125;Time;0,000033;GREEDY
SEMIGRID;Solution;1860,579;Problem size;130;Time;0,000037;GREEDY
SEMIGRID;Solution;1999,9;Problem size;135;Time;0,000036;GREEDY
SEMIGRID;Solution;2054,3774;Problem size;140;Time;0,000039;GREEDY
SEMIGRID;Solution;2214,0436;Problem size;145;Time;0,000036;GREEDY
SEMIGRID;Solution;2254,7192;Problem size;150;Time;0,000038;GREEDY
SEMIGRID;Solution;2338,741;Problem size;155;Time;0,000042;GREEDY
SEMIGRID;Solution;2488,899;Problem size;160;Time;0,000052;GREEDY
SEMIGRID;Solution;2561,2924;Problem size;165;Time;0,000043;GREEDY
SEMIGRID;Solution;2812,2442;Problem size;170;Time;0,000057;GREEDY
SEMIGRID;Solution;2896,6734;Problem size;175;Time;0,000047;GREEDY
SEMIGRID;Solution;2928,6746;Problem size;180;Time;0,00005;GREEDY
SEMIGRID;Solution;3121,4328;Problem size;185;Time;0,000053;GREEDY
SEMIGRID;Solution;3195,5648;Problem size;190;Time;0,000051;GREEDY
SEMIGRID;Solution;3246,2206;Problem size;195;Time;0,000053;GREEDY
SEMIGRID;Solution;3441,7378;Problem size;200;Time;0,000054;GREEDY
